S_over_K,tau,r,q,v0,theta,kappa,xi,rho,S,price
4.83671879754722,1.03476297274171,0.0954828079068908,0.0463939984564146,0.178433124445127,0.0822018527114553,3.03766245174349,0.706684486097348,-0.293984628700345,100,76.5832436353
1.16448256324229,2.93725902864755,0.00121724302534279,0.0896382364653901,0.024058647042233,0.119128192055953,2.33507488737021,0.745886384977862,-0.778779445397118,100,11.7465419589728
4.95793827993959,2.29244898155635,0.0293187146696843,0.0789111797782569,0.108456613240807,0.0866286814443063,5.13050928739041,0.942814143619408,-0.34577658990113,100,64.6088921113763
3.84057675937099,1.20074973385212,0.0346764480693464,0.00695217903450654,0.0703180619125609,0.0745980223899329,1.33451524505803,0.446211156585188,-0.405053271103165,100,74.1993854833282
4.86016548367878,2.65689970880553,0.0672593081164698,0.0538825702163241,0.174071706758764,0.0669859723576044,2.53968316487053,0.583306345377951,-0.904606388178845,100,69.5121106175105
2.79859664106475,2.76387972199023,0.0779026446949078,0.0896913118284284,0.0772442406470651,0.104208202217852,0.753058082377384,0.396168723980505,-0.893647717820645,100,50.0279678215303
0.55843273703359,2.90837583998679,-0.00202984867432629,0.022600378984648,0.191654863276349,0.139771274525796,3.42207643429749,0.978067466738824,-0.641023606632985,100,3.69222589111678
2.37585823535266,1.19279337524578,0.0167246616253228,0.0864757922230326,0.0307295493349473,0.0732395047421304,1.11115812061565,0.403436910666553,-0.57707901682691,100,49.0299219325117
2.01755241208669,1.44777844710025,0.0466954324610525,0.0752006209437868,0.142094478561094,0.0840592190287417,2.43496724914648,0.62482381444789,-0.333018088806213,100,44.0978384587007
2.41665030888993,2.223369419187,0.0729020686412943,0.0849918999213246,0.0774178990990509,0.176820762025445,5.16324743858795,1.3512729899003,-0.187951999828448,100,48.9822078747361
2.43355676226656,1.54815067482525,0.0927555909647362,0.0411816888578313,0.12790882470065,0.0852842228049624,4.69744278275117,0.508873288411465,-0.538104760383991,100,58.3385339651773
4.53098785374167,1.19724279770811,0.0941728099327161,0.0920240598178924,0.0894552686161034,0.157680834700273,6.2861787066361,0.754823956203707,-0.751327553823726,100,69.8607106179512
4.31525912660219,0.320707264839576,0.0131203430840228,0.0334784969617666,0.0197464768060873,0.070996345037607,7.81025705507575,1.05309040895316,-0.261981764190822,100,75.8551481389997
1.83111318448516,0.808280193479653,0.0173211084413621,0.0821888811111001,0.165584112538065,0.124669245929333,5.47467974523755,1.16835285384456,-0.4156759192674,100,40.5537964576092
4.46000816075533,2.28320652220793,-0.00191570609817686,0.0633579330302812,0.039154793398516,0.0830405481950805,0.760637445192881,0.355425802176832,-0.223510184407989,100,64.0329998633458
3.13151535136117,1.42082732755973,0.029735944076143,0.0266529429958399,0.1302527002884,0.147653251331206,5.92073456166333,0.745801274195482,-0.386392788986921,100,65.7830092813486
4.20665094756937,1.10844784278984,0.0670034435954888,0.0357246549989027,0.127750310955741,0.154368438306694,7.56752751227801,1.52852046365974,-0.545752248724036,100,74.0778885637974
3.44611831282358,2.92843804150437,0.0760718304266959,0.086361084557374,0.161075828267922,0.0349659954825569,0.601081531549711,0.205023969900183,-0.784041188354492,100,54.7476547037488
2.74521412538867,2.78849415130783,-0.010062088340826,0.059816694183802,0.059764380919206,0.151836044561639,3.46411172713838,1.02564810980012,-0.517642140711701,100,49.2523669015997
3.26566687301532,0.378026120013022,-0.0134973113670944,0.0786137450862429,0.0678371546565353,0.145892950519782,7.89650988724875,1.5179230061234,-0.5027976794641,100,66.2949271895242
4.58855999201259,1.09625914446134,0.0295366910916517,0.00639977068933835,0.132806574362873,0.107920613686327,0.886070707782374,0.437322065652653,-0.140196962857079,100,78.2060619627618
2.89648899915016,2.22300743114248,0.062993486661268,0.055848817092199,0.127830100463644,0.0571566909757496,7.78058419169473,0.460487435204497,-0.642766302620382,100,58.3385891610497
1.17881564643039,0.248426989374233,-0.00673517232701607,0.00239974526261268,0.172762753861882,0.177848961303399,6.75164209524574,1.1582814423066,-0.936952565274251,100,17.8811494254861
1.37339556850699,0.921404971213727,0.0812504259004326,0.0654119944102437,0.0256458349710495,0.0626363100642305,6.73039315044653,0.918223275925351,-0.264902959340187,100,27.4271673724681
1.12983212241679,1.28114349519828,0.0348821685738022,0.0406988133930305,0.0122164605518215,0.0996421343589624,1.12854046051351,0.47423660802602,-0.570906678998397,100,15.32236601093
0.889225624795817,1.94920590584396,0.0881198172544154,0.093053640576944,0.171044584019569,0.0206176699280472,7.65725418213865,0.561915899904058,-0.534306640431433,100,3.72035372367846
4.25281311304777,0.626006277559992,0.0413859326112465,0.0790757148818403,0.0520476144447988,0.0899608262349753,4.71267662479194,0.920821679745365,-0.471105904359952,100,72.2556694117311
4.0484102372489,2.13181284821358,0.00254722586477331,0.0718785733655756,0.0860467931532558,0.115078444161111,6.50748744132681,0.260085279781798,-0.808256415557624,100,61.2832720574724
1.39506610218635,0.161492920640797,0.0865081382975571,0.0347181426542798,0.103882884869318,0.143503483962835,1.38421951859045,0.630302028375425,-0.0836666036557328,100,28.7954703248359
3.49875300079324,1.84094219723811,0.0524741491480154,0.0453567713032795,0.147444394363459,0.0798414208041801,1.97385051997693,0.561417901335587,-0.501842189559924,100,66.1468482108233
0.563785573208757,0.928221536029281,0.0629096468390343,0.0724732500669275,0.0574399997470768,0.191853776860592,5.52971100387968,1.45663718272046,-0.104631587283123,100,1.44480641486631
0.969402517014206,0.234623661933518,-0.0174149800731933,0.0325299235830572,0.0683674886743206,0.0638714784719045,5.23061286072782,0.817419080678747,-0.674919894499675,100,2.62257539888795
3.41391167625133,0.348363987394821,0.00756616487414077,0.0455042757005162,0.198509958990325,0.0563035389137038,2.52245783375166,0.532960228911714,-0.821249028709202,100,69.212383746556
1.80118184637808,0.244043582967874,-0.00924567705194628,0.0611132723849945,0.198814431692562,0.126688923969959,0.76713243345938,0.440879082147079,-0.101064184861924,100,42.911955575663
4.54556366941807,2.10011767974544,0.085396522131181,0.0112081019882772,0.0276161541129209,0.0802958595062056,1.3218553866484,0.460737483636487,-0.257597989459812,100,79.2923636296528
2.70654978509786,2.89307882938101,0.0248536291051697,0.0391576386102587,0.0329601196619274,0.0524027765807511,5.26945204089569,0.743147250552728,-0.186251005379739,100,55.0051715362149
1.03255566503401,1.01824934114792,0.0923300922653252,0.0957965681320697,0.190787254898953,0.122885363075183,7.29231241596884,1.33874453044186,-0.38527389326907,100,13.8861336511149
4.7656620067086,1.82897988401714,0.0147202346688134,0.0361426980076252,0.184677762128899,0.134896253038472,2.26125746434996,0.266189978536074,-0.960157145819633,100,73.230650800818
0.688343323609139,0.64424200847855,0.049338521843871,0.0171449222422448,0.0945645137633568,0.130743460190369,5.96480437159191,1.24888683466563,-0.599676175014523,100,0.617374587744822
1.90112627204993,1.2773542311393,0.0963096487938694,0.00278164326495855,0.0275544983577035,0.157369958005965,1.62659727315551,0.715510369692989,-0.267509918121716,100,53.5936290127669
2.62833232999669,1.49521303573489,0.0477287514768209,0.0380085559577834,0.106480102908425,0.157034700804084,5.03904618333304,0.787573538801974,-0.53061784795168,100,59.4460216950932
1.64435041434875,1.73215801462241,-0.00786252626019369,0.0852933543451259,0.195035743901497,0.174658570014689,7.78815666742147,0.880803888325825,-0.51273370860682,100,31.3196746006241
3.68603108788546,1.40285518539453,0.0231015401189693,0.0188065432302572,0.0164994755318744,0.163182745980987,4.00269119495166,1.14295244039822,-0.260430711953771,100,71.2076595041673
4.24864325433949,1.59930695068388,-0.0137032848985687,0.0506499302803459,0.190010875792674,0.0365849196085096,2.0127762326134,0.231327286606784,-0.480009011979326,100,68.1618554548791
0.832688518847397,2.43686498998537,0.0672513465689397,0.0615255406193912,0.126289890130214,0.193770421465986,5.39239603873029,1.44560496203927,-0.970233732084603,100,14.9339713719337
4.45431252264742,0.677653573755638,0.0929201494207292,0.00218640729592515,0.0592801145568499,0.196897535656926,4.20670533207076,1.28708190346969,-0.890821699045583,100,78.7916680640534
1.55121381519738,1.83802382906865,0.0294101530779147,0.0937838632461435,0.107820961398412,0.159259419503553,0.705011428374878,0.473877011103838,-0.812356542246732,100,28.7895044446211
3.08809624445396,0.820297985843582,0.0298112899853744,0.0963641051940753,0.0181952782409889,0.135436900115068,2.14168365513798,0.63284090709306,-0.416777841997639,100,60.8071660920277
4.62489044607541,2.50488642055742,0.041848375779825,0.0210540889674448,0.0663619673424382,0.151424436295795,5.62632097319955,1.00584018010241,-0.423875055692169,100,75.4948846023475
2.09115604532924,0.575855189536259,0.000481658376286605,0.0341791553596914,0.111881605585453,0.17088270969491,3.39212717666743,1.07671340994591,-0.0745697045457877,100,50.3854731395808
4.8980587868221,1.39357768602184,0.0957685516475983,0.022844680506703,0.0513419861132854,0.0683387663299896,2.48629677738416,0.582941599985216,-0.560938917558892,100,79.0027424977573
1.74222660876781,2.74400549170367,0.00506860083310573,0.0888232096531705,0.0180934859955965,0.0603699293542186,1.30064583477526,0.396282467843938,-0.629038764563149,100,24.6980863990087
1.56861710660984,0.530090585963904,0.0893206436062559,0.0549562387497513,0.146878529925608,0.0516702568849193,1.11266219812425,0.339091555787574,-0.63173944856109,100,36.850588156917
2.24322144995681,0.260265975086545,0.0912117843673848,0.0102280280579752,0.0536135393097081,0.0663550264318497,5.64963172763511,0.865888517786724,-0.703213763716061,100,56.2024034272107
1.12196721583147,0.777151081320808,0.0242134045331827,0.0570219199847132,0.153387617191912,0.126284031845557,1.27844400528278,0.56823773805669,-0.654883614094046,100,16.4384809531688
3.60069874005389,2.31342037260494,-0.00954656942643675,0.0105613442008108,0.0525549055149572,0.0945524747838851,4.53479125675659,0.926040750674246,-0.358034561071486,100,69.3103105785927
1.03450013783918,0.0881021496328349,-0.0155533894020659,0.0900853051780032,0.109951864873476,0.0638594534865993,4.99773090255953,0.798939752560279,-0.635745131015227,100,5.04389215938467
3.53209351598822,0.0593620126393215,-0.00811227232798755,0.0289252669292562,0.108385822415245,0.164688661096861,1.17939306664976,0.62326986940405,-0.121025995087901,100,71.5028599183961
3.97999190580655,1.84236258659245,-0.00299848515972821,0.0739829598302684,0.147283344746052,0.170370714633361,5.09025673342073,0.668363727891996,-0.134389074707469,100,62.1407393898432
1.70785202200929,2.28052059250972,0.00958303555668057,0.0419329770206516,0.0215100535738795,0.133117333929209,0.993830523314469,0.514385205154839,-0.0198907267070125,100,36.1606477378399
2.42226404927537,1.84033930037781,0.0180233733957439,0.060192025828309,0.0859411968830639,0.129758167129801,4.16914792888599,1.0401740178886,-0.560210024897653,100,50.5760917341305
2.11667951698658,0.983227916819301,0.0220976209834528,0.00738675415678357,0.0694921582293821,0.0605885029466483,1.11717894757498,0.200305668610923,-0.120470774735296,100,53.0675855024338
4.05929587324363,1.74492748355601,0.0526972629083206,0.0791105533083416,0.0273830193269041,0.179602944693064,4.32452281634995,1.24635230349111,-0.648898803050643,100,64.8634100109332
3.53062376561879,1.48621949772111,-0.0186233850077507,0.0983696004265131,0.0369066354687742,0.170095853587337,7.34174697208439,1.58038015555685,-0.149304422883845,100,57.4736756558907
3.27134720703828,0.869132315247626,-0.00538197528815158,0.0137067160645235,0.131637113921568,0.0570794808434207,4.38178655905662,0.707262471728326,-0.442579866886139,100,68.1091210478223
4.11942666983531,1.13634961229671,0.0277700965337159,0.0734138770443617,0.145412278221329,0.190649407231691,2.71894431452524,1.01819951076419,-0.957050762786454,100,68.6714841859816
1.36622569149484,0.525185713749227,-0.0151814936412165,0.097005430885129,0.158417579731556,0.124440934927383,4.20764107318069,1.02333062984107,-0.21993467707372,100,23.5351884225131
1.0461483468807,2.64702536065929,0.0082442384898874,0.0571075865640945,0.121197577814755,0.0439155606730834,5.78695749887019,0.71293405467012,-0.336653652108933,100,8.95640647938638
0.602197680999318,0.4503991593332,0.0536259031054747,0.0855259786631143,0.0899280615887269,0.0578444255713608,2.84820291693975,0.574025542360363,-0.862526386316244,100,1.26434456329545e-07
0.839241190042294,2.67317679990427,0.0603869260228783,0.0372720554606175,0.0973778397749436,0.119372199954433,6.33862797648645,1.23016744083552,-0.793435327888743,100,14.6470028788377
3.39835807112932,0.956702747440988,0.0834430777594182,0.0161824492714915,0.0185038653782688,0.150609601200843,1.08560562985288,0.571843739099295,-0.40798766979818,100,71.3021424022387
3.05913262768674,0.963418595667705,0.0974441386478235,0.0877121746507675,0.143573254155953,0.153937337621855,3.75267262937593,0.760558718975221,-0.96283403742199,100,62.274862628024
1.12610024804023,0.443472502698509,0.0115020340297918,0.0353193794019902,0.129620236113534,0.0596772547460412,5.23802374215634,0.531656166202129,-0.630989628272575,100,13.6160495497679
2.59765860875577,1.71165807146181,0.0768480034252964,0.035505532464091,0.0935702797697743,0.124837228475626,7.86494431890694,1.36598916031482,-0.0520357720729935,100,60.5232518878504
0.518478679491346,0.33845161091558,0.0792223433776037,0.0683962820290654,0.0773969994782253,0.0395976441416345,7.93812050778054,0.722007472300625,-0.976533540097631,100,3.86071027334907e-08
0.902597615702258,2.26842346459198,0.035543381020627,0.020973195512391,0.0805831640180069,0.177942398869759,2.11588836894498,0.867762930886876,-0.429233783766341,100,18.1454311272521
2.84758942444264,1.34169983764795,0.0535660318291796,0.0814587155020314,0.0473231012260423,0.189748061272853,6.81873089407306,1.60862734496941,-0.38149199748987,100,57.3695333125463
1.70746626361647,2.24516432191828,0.0578373208197674,0.0927768865347329,0.0847265456336733,0.0665814419873295,6.07837681713484,0.802234805453553,-0.403436689850643,100,31.5224842870307
4.5391502872141,0.673814481899783,0.0494605957843756,0.0798962258393337,0.0387859146611298,0.112832506754487,7.45741468549866,0.739329597278308,-0.345546098986467,100,73.4475066728548
1.20593039543989,0.58241119692428,0.0126011446548822,0.0593589446195666,0.186617793826928,0.190995834429332,2.68011768899083,1.01182144114228,-0.147774453272359,100,20.0376959609293
0.810319587952183,0.134035769669625,0.00462055349796611,0.0278467553067389,0.00572938963756924,0.174568655638247,5.52600014022042,1.389004258838,-0.546659656401334,100,0.00729939808919552
2.94525420529856,0.430756319178808,0.000354432416980875,0.0448145435737244,0.137021541971256,0.161940282314317,2.76152879379284,0.945730143842236,-0.656444419341071,100,64.161404042665
1.13042333561445,1.73197137199306,0.045712812229301,0.0364693397953626,0.0388336872603199,0.162271850436906,3.64832524123863,1.08813646928266,-0.392447482602515,100,23.5026286681997
3.31477175163356,2.75978835980409,0.0305667216438368,0.0939039182239724,0.0302228010114289,0.13300418532032,3.20347730692625,0.923120674018148,-0.871260186896784,100,50.3651568280066
4.15647707045024,1.46571754994779,0.0777301161730777,0.00398048801252724,0.0928367884654393,0.173100778604786,1.28726509135759,0.459548512156696,-0.484415419866146,100,77.9888061057867
1.50386185324378,2.90690438544133,0.00272306982190906,0.0285341907434598,0.00906127790871684,0.0832973093169971,4.71523493717247,0.580667443970989,-0.432907992215728,100,31.4700786147418
1.5115504300326,2.9574863204512,-0.00996683132979886,0.0670362260651537,0.07887449949701,0.174327851598505,6.40594206159485,1.4944792518214,-0.20288116587684,100,28.0748295819793
1.97525755456647,1.18889289361713,0.0967344586961104,0.059020049454135,0.0442072737993265,0.041921346209967,5.84553922909547,0.700075529934956,-0.455130788458282,100,48.1417707519551
1.15688402800856,1.47448711870797,0.0932429582554435,0.0629735260764773,0.0180407972375232,0.039298807356594,1.41317493382722,0.333274930007174,-0.872551810212009,100,18.1287828278074
4.00007873526552,0.0252406731456136,0.0555487611146862,0.00131302874959013,0.158563174723522,0.141634595912228,3.45595276102,0.98942657413152,-0.70670587280653,100,75.032490077196
1.89185579492883,0.506475567694438,0.0557078024790115,0.0291174937995114,0.0592076671181418,0.141962606199617,4.73755183811505,1.15978895144297,-0.0359100183401425,100,47.2205509690549
3.66343512951295,0.295671014299714,0.019066030678726,0.0111662880198361,0.12481106527833,0.196091506986807,4.22520125742801,0.613193409950272,-0.166811406696239,100,72.526937881792
1.27701760540186,2.80964015318313,-0.00790086562668174,0.0798549146542606,0.0573849233907318,0.141792718344869,0.749293246851016,0.460964914735294,-0.611787532755482,100,15.4505235490629
0.942478541751323,1.2916942857599,0.0312321895573446,0.0202045439327863,0.157101371538753,0.192915293310769,1.73236134700187,0.817556111073857,-0.0273204324501988,100,15.8852773078866
0.600063187027123,2.75670827679986,-0.0167214971501619,0.0635461492861422,0.156052463679425,0.137989330291206,5.78445320145817,1.26348155773643,-0.576919105526894,100,2.43972269304155
4.37065989414929,1.83157158441714,0.0556152439503936,0.0311958099564691,0.0402714807916446,0.0835108092431802,3.90275166632766,0.807368503138676,-0.805954782482351,100,73.8089917850765
4.14049026124091,1.96299064308306,-0.00454065004545825,0.0881941133705289,0.0915896136359519,0.16479976517834,1.46571925509591,0.695054226743753,-0.345615122609513,100,60.0169924164003
4.15321176068685,2.85305783499572,0.0952329035198658,0.0278096142993448,0.00828947909363179,0.084253224088916,6.84721325362997,0.787217535676611,-0.912633853168907,100,74.0497870136236
1.93135336345394,1.50608745097892,0.0462192569011119,0.00918934749577351,0.0696934763980181,0.134447776891462,1.63292438549569,0.662635727171047,-0.664347508200614,100,51.4674612227798
2.47920879646242,2.06625653181292,0.0545673681056993,0.0509088638481127,0.188176109123854,0.177953100773398,6.08366666417042,1.4714668511121,-0.272373737782285,100,55.227847546322
2.35028544225558,1.49629241880811,0.0593937124702339,0.0182695935361893,0.184754205939633,0.0295372175040745,5.00996051089328,0.544022597503227,-0.935409146729488,100,58.4396295002423
3.89501179321095,1.99016936138268,-0.00590364280627787,0.0965942784495788,0.0355407600945217,0.0658456692012634,3.47391208630188,0.676375732960467,-0.159657173616756,100,56.5448528669386
2.65937624814115,2.15277359903299,0.065340067693073,0.026036029161016,0.135061093781589,0.0882669285636533,4.51966006584026,0.893237384085013,-0.137507572043428,100,62.0373396179154
4.27032725324226,0.65136463123192,0.0686699162145663,0.0662664853635674,0.120134783261343,0.0734125983448455,1.36324087064622,0.447390331777584,-0.30772396814484,100,73.3805968407762
3.90559371012011,0.759187177735074,0.0592201417406877,0.00236365021199594,0.0708903636302173,0.152714165403366,7.96611807799382,1.44711617813167,-0.907632665592582,100,75.3653117090577
4.22394766520224,1.49424578977647,0.0551935917091232,0.0400587278455907,0.0935087886051982,0.170830852138058,6.80430575769229,1.5247198764327,-0.606091653777929,100,72.4879732893728
3.4613218087664,0.222056021734563,0.0648212902378225,0.0508628627833424,0.00912703644763729,0.189078366335425,3.38895605215719,0.973503300878688,-0.393225672963953,100,70.3986203746343
3.83975435292737,1.52367197965671,0.074633521365476,0.0947463044708936,0.147540934056002,0.123122882034318,5.81182026323739,0.332588102248183,-0.944875391278605,100,63.3350014202286
2.42133805660246,2.00131759462041,-0.00877587805912302,0.0614869078600961,0.161379287368179,0.155388675910379,1.06674597522438,0.575778159750512,-0.629695276255005,100,48.5937661895171
3.72751507024557,2.87920758542915,-0.00781878568836646,0.0575853014125585,0.110967437583828,0.0887250571211525,6.13455945780685,1.04334954670716,-0.984540160672956,100,57.6805146793384
3.30068565318624,2.55521418014135,0.0396586806428243,0.0424430635471743,0.0789694419700206,0.0469974548279059,4.08736859958875,0.619832108113437,-0.161673062609088,100,62.3566614832816
2.31898077819904,1.01076415490225,-0.00952445590255672,0.0564856029402702,0.093517516688099,0.137745388291718,4.73081834162635,1.14162026033607,-0.153178151120346,100,51.1994051289233
0.616053472507694,2.90069049440324,-0.0103711284817381,0.000978852921830077,0.0146743414823475,0.165624090030488,3.63843949633836,1.0978280655112,-0.633184351448864,100,6.83894039762184
2.77498662479863,1.64040985396359,-0.0171120506069716,0.00749531275880569,0.0564954345659384,0.0599823021859923,1.70628939236649,0.452431577036086,-0.555669804182559,100,61.8196841522988
4.75332780126825,1.7964653825262,0.0023802403886425,0.00872813028176652,0.113910579178847,0.106399330195541,3.96503778765567,0.918561228015395,-0.458741702993663,100,77.5294673356456
4.99873526444056,0.109476008272905,0.097812287846545,0.00465473546986963,0.172057431084132,0.0906712803521254,3.18370537906928,0.533746634456874,-0.191160394017607,100,80.1571748179691
2.08650421224144,2.7347838846979,0.0545173127624083,0.0277024437828597,0.0680041322756877,0.120716481679306,2.29607130936663,0.744545029063437,-0.10141388431219,100,52.7081594959824
1.10052125664443,0.605313412885722,0.0471282073904477,0.0403357138451902,0.0746281692628878,0.0900674710048149,1.55011137009669,0.528421443320419,-0.85641550728017,100,13.8182145183295
0.958674904623302,2.90266556905143,0.0499770377378941,0.0845361540515157,0.130363696860762,0.132123519227942,4.69198124726521,1.11348199315498,-0.429867305694548,100,13.9173165780876
0.710514655121285,2.37259355880281,-0.00481804454299136,0.0319435478304686,0.0259359586694667,0.102650684168285,1.58664180007642,0.570736132214956,-0.476102708065365,100,2.65578256621782
1.09818324182862,2.55970623292483,0.0306862247981446,0.0581490994931098,0.137319480000611,0.181800133975132,4.07508636376504,1.2172520255828,-0.497512347180703,100,22.3773114157521
3.57899553282418,2.0959379764151,0.0532020975450068,0.0913115074189784,0.182816828192799,0.10470053299801,1.62453517936704,0.583249001977279,-0.437260885462819,100,57.8868195199762
2.2162346405082,0.210769743901276,-0.00955446535403513,0.0176843906152705,0.100985011673461,0.170257297970971,0.929964836024823,0.562731374973182,-0.7086101903388,100,54.4159735920097
4.5738723133708,0.178340840136277,0.0120502262149392,0.0288536927975853,0.0639668220877599,0.142277555225678,4.10132540516295,1.08030232049325,-0.136017109878979,100,77.6700635214137
1.41533106056178,0.2877593797556,0.0538202301634016,0.017003904443975,0.198363564403959,0.157249292862008,5.45301173559634,1.30956652323641,-0.373948277542237,100,30.7505436027225
0.833660954456813,0.920411236011553,0.0673730313928559,0.0494190324728863,0.0130262652180726,0.140319398157161,2.10092237983011,0.378606354758024,-0.131400355959873,100,4.65904745126359
1.87289432993182,1.41343129372712,0.0948386384438667,0.0249683301388005,0.0517658341221682,0.179847011467219,5.36948582199852,1.38973808913913,-0.508056697361042,100,51.284868370938
2.83947393864941,1.71115903543725,-0.00731181694405591,0.0729599172987999,0.0695430702531852,0.108258320725053,5.57756158258541,1.09892442931374,-0.0566763628922067,100,52.8111713322471
2.64079191668125,2.28703325366171,0.0434668538998915,0.0498223362698501,0.14647981667304,0.194916953011966,7.97415075304498,1.48235407860668,-0.248788607639498,100,56.3172695614376
3.90405861456368,0.517624170675181,0.0524066926840567,0.0533493743396012,0.192470602068068,0.0455739064385711,6.66657187726307,0.779514878626953,-0.180716571115951,100,72.3461049095911
0.910477414468213,1.22069078274859,0.0101987090166469,0.0666672335947816,0.141454018267641,0.072429837864663,2.0496524623644,0.544896312206204,-0.064619484331557,100,6.65001146106799
1.88164407341037,1.56239533500204,0.044105720334701,0.0755631374803605,0.129880394223538,0.15358083078425,3.65029208426439,1.05888138231484,-0.0291756103517972,100,41.0908880786214
4.70643126366488,2.58387220420277,0.0786383986118115,0.0442012674130998,0.0691204871979925,0.0938922600833938,1.02580145098332,0.438895925316353,-0.210530927903583,100,71.8922505667793
4.76371308434714,0.958646567596685,0.00889527990989773,0.00970485214520411,0.0044138052277945,0.0521354541071593,4.49006147052637,0.68423883803092,-0.711205340508375,100,78.2598663194187
